PROJECT_COUNT,REPORT_MONTH,G_PROJECT_KEY,ERC_CD,ORG,PROJECT_NAME,CONTRACT_STATUS,INSTALLED_CAP_MW,REPORTED_INST_CAP_MW,CONTRACTED_CAP_MW,PROJECT_TYPE,CONTRACT_TYPE,TECHNOLOGY_A_GROUP_1,TECHNOLOGY_A_GROUP_2,TECHNOLOGY_B_GROUP_1,TECHNOLOGY_B_GROUP_2,PRIMARY_FUEL_A_GROUP_1,PRIMARY_FUEL_A_GROUP_3,PRIMARY_FUEL_A_DETAIL,UTILIZATION,SCOD,COD,LICENSINGNO,EGAT_SYS_GEN,ERC_DISTRICT_NO,ERC_DISTRICT,PROVINCE,DISTRICT,SUBDISTRICT,COUNTRY_ZONE,IS_SHARING_LIC,SPP_VSPP_PLANT_CD,PPA_CONTRACT_NO,DISPLAY_ADDR,SPP_VSPP_ROWID,LINK_KV,SUBSTATION,EGAT_SUB,SOURCE
1,Sep 2022,1911,1122022,PEA,บมจ.เค.เอส.ไบโอพลัส (สาขา 3),COD แล้ว,3.6,3.417,3.417,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,น้ำเสีย,Power Generation,41579,41697,กกพ 01-1(1)/56-327,NO   ,5,เขตที่ 5 (อุบลราชธานี),กาฬสินธุ์,ห้วยผึ้ง,คำบง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-1219-VNE2-515,VSPP-PEA-101/2555,เลขที่ 259 หมู่ที่ 1 ถนนสมเด็จ-กุฉินารายณ์ ตำบลคำบง อำเภอห้วยผึ้ง จังหวัดกาฬสินธุ์ รหัสไปรษณีย์ 46240,11710,22,สมเด็จ,SD,vlook
1,Sep 2022,1912,1122023,PEA,บมจ.เอกรัฐวิศวกรรม (โครงการ 2),COD แล้ว,0.63,0.63,0.627,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41639,41852,Exempt,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,ศรีมหาโพธิ,กรอกสมบูรณ์,ภาคกลาง,NO   ,PEA-0450-VC1-110,VSPP-PEA-065/2553,ต.กรอกสมบูรณ์ อ.ศรีมหาโพธิ์ จ.ปราจีนบุรี 25140,11299,22,ศรีมหาโพธิ์,PA2,vlook
1,Sep 2022,192,1120698,PEA,บริษัท โซล่า เพาเวอร์ (บุรีรัมย์ 2) จำกัด,COD แล้ว,6.123,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41578,41452,กกพ 01-1(1)/56-272,NO   ,6,เขตที่ 6 (นครราชสีมา),บุรีรัมย์,หนองกี่,ทุ่งกระเต็น,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0345-VNE3-110,VSPP-PEA-333/2552,เลขที่ 88/2 หมู่ที่ 6 ตำบลทุ่งกระเต็น อำเภอหนองกี่ จังหวัดบุรีรัมย์ รหัสไปรษณีย์ 31210,11819,22,หนองกี่,NR3,vlook
1,Sep 2022,193,1120699,PEA,บริษัท โซล่า เพาเวอร์ (บุรีรัมย์ 3) จำกัด,COD แล้ว,7.46496,7.128,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41704,กกพ 01-1(1)/57-350,NO   ,6,เขตที่ 6 (นครราชสีมา),บุรีรัมย์,ประโคนชัย,บ้านไทร,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0337-VNE3-110,VSPP-PEA-332/2552,เลขที่ 88 หมู่ที่ 9 ตำบลบ้านไทร อำเภอประโคนชัย จังหวัดบุรีรัมย์ รหัสไปรษณีย์ 31140,11281,22,ประโคนชัย,PKC,vlook
1,Sep 2022,1931,1122042,PEA,วิสาหกิจชุมชนไฟฟ้าพลังน้ำบ้านแม่โจ้,COD แล้ว,0.035,0.035,0.035,VSPP,Non-Firm,Hydro,Hydro,N/A,N/A,Renewable,Hydro (เล็ก),พลังงานน้ำ,Power Generation,41738,41682,Exempt,NO   ,1,เขตที่ 1 (เชียงใหม่),เชียงใหม่,แม่แตง,บ้านเป้า,ภาคเหนือ,NO   ,PEA-1321-VN1-314,VSPP-PEA-122/2555,ต.บ้านเป้า อ.แม่แตง จ.เชียงใหม่,11521,22,แม่แตง,MTG,vlook
1,Sep 2022,1933,1122044,PEA,สหกรณ์การเกษตรวานรนิวาส,COD แล้ว,0.768,0.768,0.7,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,MSW,ขยะ,Power Generation,41912,42277,Exempt,NO   ,4,เขตที่ 4 (ขอนแก่น),สกลนคร,วานรนิวาส,เดื่อศรีคันไชย,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-1262-VNE1-612,VSPP-PEA 128/2555,ต.เดื่อศรีคันไชย อ.วานรนิวาส จ.สกลนคร 47120,11414,22,พังโคน,PHK,vlook
1,Sep 2022,1934,1122045,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/58-526,NO   ,9,เขตที่ 9 (กาญจนบุรี),สมุทรสาคร,เมืองสมุทรสาคร,กาหลง,ภาคกลาง,NO   ,PEA-1075-VC1-110,PVF1-PEA-116/2558,เลขที่ 10267 หมู่ที่ 2 ตำบลกาหลง อำเภอเมืองสมุทรสาคร จังหวัดสมุทรสาคร รหัสไปรษณีย์ 74000,11089,22,สมุทรสาคร 5,SN4,gis
1,Sep 2022,1935,1122046,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-554,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,บ้านสร้าง,บางพลวง,ภาคกลาง,NO   ,PEA-1079-VC1-110,PVF1-PEA-118/2558,เลขที่ 137 หมู่ที่ 9 ตำบลบางพลวง อำเภอบ้านสร้าง จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25150,11217,22,บ้านสร้าง  ,PA1,gis
1,Sep 2022,1936,1122047,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-556,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,บ้านสร้าง,บางพลวง,ภาคกลาง,NO   ,PEA-1082-VC1-110,PVF1-PEA-120/2558,เลขที่ 137/1 หมู่ที่ 9 ตำบลบางพลวง อำเภอบ้านสร้าง จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25150,11218,22,บ้านสร้าง  ,PA1,gis
1,Sep 2022,1937,1122048,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-555,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,โคกสูง,หนองแวง,ภาคกลาง,NO   ,PEA-1074-VC1-110,PVF1-PEA-069/2558,เลขที่ 76 หมู่ที่ 9 ตำบลหนองแวง อำเภอโคกสูง จังหวัดสระแก้ว รหัสไปรษณีย์ 27180,11219,22,อรัญประเทศ,CHK,gis
1,Sep 2022,1938,1122049,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42489,กกพ 01-1(1)/59-587,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,ประจันตคาม,โพธิ์งาม,ภาคกลาง,NO   ,PEA-1077-VC1-110,PVF1-PEA-082/2558,เลขที่ 34 หมู่ที่ 14 ตำบลโพธิ์งาม อำเภอประจันตคาม จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25130,11295,22,ประจันตคาม,PA1,gis
1,Sep 2022,1939,1122050,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-557,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,เมืองปราจีนบุรี,โนนห้อม,ภาคกลาง,NO   ,PEA-1078-VC1-110,PVF1-PEA-083/2558,เลขที่ 100 หมู่ที่ 10 ตำบลโนนห้อม อำเภอเมืองปราจีนบุรี จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25000,11296,22,ประจันตคาม,PA1,gis
1,Sep 2022,194,1120700,PEA,บริษัท โซล่า เพาเวอร์ (สุรินทร์ 1) จำกัด,COD แล้ว,7.46496,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41817,กกพ 01-1(1)/57-376,NO   ,6,เขตที่ 6 (นครราชสีมา),สุรินทร์,สำโรงทาบ,หนองฮะ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0350-VNE3-110,VSPP-PEA342/2552,เลขที่ 8/1 หมู่ที่ 7 ตำบลหนองฮะ อำเภอสำโรงทาบ จังหวัดสุรินทร์ รหัสไปรษณีย์ 32170,11762,22,สำโรงทาบ,SU2,vlook
1,Sep 2022,1940,1122051,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42363,กกพ 01-1(1)/58-476,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,ศรีมหาโพธิ,หัวหว้า,ภาคกลาง,NO   ,PEA-1076-VC1-110,PVF1-PEA-117/2558,เลขที่ 234 หมู่ที่ 5 ตำบลหัวหว้า อำเภอศรีมหาโพธิ จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25140,11297,22,ศรีมหาโพธิ์,PA2,gis
1,Sep 2022,1941,1122052,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-552,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,วิหารแดง,บ้านลำ,ภาคกลาง,NO   ,PEA-1081-VC1-110,PVF1-PEA-080/2558,เลขที่ 68/1 หมู่ที่ 5 ตำบลบ้านลำ อำเภอวิหารแดง จังหวัดสระบุรี รหัสไปรษณีย์ 18150,11660,22,วิหารแดง,SR5,gis
1,Sep 2022,1942,1122053,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42487,กกพ 01-1(1)/59-553,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,วิหารแดง,บ้านลำ,ภาคกลาง,NO   ,PEA-1083-VC1-110,PVF1-PEA-081/2558,เลขที่ 68 หมู่ที่ 5 ตำบลบ้านลำ อำเภอวิหารแดง จังหวัดสระบุรี รหัสไปรษณีย์ 18150,11661,22,วิหารแดง,SR5,gis
1,Sep 2022,1943,1122054,PEA,หจก.17 อัญญวีร์โฮลดิ้ง,COD แล้ว,6,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42368,กกพ 01-1(1)/58-475,NO   ,7,เขตที่ 7 (สระบุรี),ปราจีนบุรี,ศรีมหาโพธิ,หัวหว้า,ภาคกลาง,NO   ,PEA-1080-VC1-110,PVF1-PEA-119/2558,เลขที่ 233 หมู่ที่ 5 ตำบลหัวหว้า อำเภอศรีมหาโพธิ จังหวัดปราจีนบุรี รหัสไปรษณีย์ 25140,11684,22,ปราจีนบุรี 2,PA2,gis
1,Sep 2022,195,1120701,PEA,บริษัท โซล่า เพาเวอร์ (สุรินทร์ 2) จำกัด,COD แล้ว,7.46496,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41817,กกพ 01-1(1)/57-377,NO   ,6,เขตที่ 6 (นครราชสีมา),สุรินทร์,สังขะ,บ้านชบ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0346-VNE3-110,VSPP-PEA-330/2552,เลขที่ 88/1 หมู่ที่ 2 ตำบลบ้านชบ อำเภอสังขะ จังหวัดสุรินทร์ รหัสไปรษณีย์ 32150,11751,22,สังขะ,SKA,vlook
1,Sep 2022,1956,1122067,PEA,หจก.แม่โขงโซล่าพาวเวอร์,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40543,42433,Unknown,NO   ,4,เขตที่ 4 (ขอนแก่น),บึงกาฬ,เมืองบึงกาฬ,หอคำ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0431-VNE1-110,VSPP-PEA NE1 ซ49/2552,ต.หอคำ อ.บึงกาฬ จ.หนองคาย,11252,22,บึงกาฬ,BKN,gis
1,Sep 2022,196,1120702,PEA,บริษัท โซล่า เพาเวอร์ (สุรินทร์ 3) จำกัด,COD แล้ว,7.46496,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41756,กกพ 01-1(1)/57-355,NO   ,6,เขตที่ 6 (นครราชสีมา),สุรินทร์,ท่าตูม,ทุ่งกุลา,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0362-VNE3-110,VSPP-PEA-008/2553,เลขที่ 81/1 หมู่ที่ 8 ตำบลทุ่งกุลา อำเภอท่าตูม จังหวัดสุรินทร์ รหัสไปรษณีย์ 32120,10998,22,ท่าตูม,PYK,vlook
1,Sep 2022,1964,1122075,PEA,หจก.นอร์ทโซล่า เพาเวอร์ (โครงการ 1),COD แล้ว,3.75,4,4,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42483,กกพ 01-1(1)/59-550,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1220-VNE1-110,PVF1-PEA-073/2558,เลขที่ 52 หมู่ที่ 7 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11847,22,อรัญประเทศ,WNK,gis
1,Sep 2022,1965,1122076,PEA,หจก.นอร์ทโซล่า เพาเวอร์ (โครงการ 2),COD แล้ว,3.75,4,4,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42369,42483,กกพ 01-1(1)/59-551,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1221-VNE1-110,PVF1-PEA-074/2558,เลขที่ 52/1 หมู่ที่ 7 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11848,22,อรัญประเทศ,WNK,gis
1,Sep 2022,1966,1122077,PEA,หจก.บุญนำผลิตไฟฟ้า,COD แล้ว,0.419,0.419,0.4,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ฟาร์มสุกร,Power Generation,41455,41467,Exempt,NO   ,10,เขตที่ 10 (ราชบุรี),ราชบุรี,เมืองราชบุรี,น้ำพุ,ภาคใต้,NO   ,PEA-1140-VS1-515,VSPP-PEA-074/2555,ต.น้ำพุ อ.เมือง จ.ราชบุรี,10800,22,ราชบุรี 2,RB2,vlook
1,Sep 2022,197,1120703,PEA,บริษัท โซล่า เพาเวอร์ (หนองคาย 1) จำกัด,COD แล้ว,7.46496,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41698,กกพ 01-1(1)/57-334,NO   ,4,เขตที่ 4 (ขอนแก่น),บึงกาฬ,บึงโขงหลง,โพธิ์หมากแข้ง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0352-VNE1-110,VSPP-PEA-326/2552,เลขที่ 208 หมู่ที่ 10 ตำบลโพธิ์หมากแข้ง อำเภอบึงโขงหลง จังหวัดบึงกาฬ รหัสไปรษณีย์ 38220,10886,22,เซกา,BKN,gis
1,Sep 2022,1970,1122081,PEA,หจก.พัฒนาโซล่าเธอร์มอล,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40724,42712,Unknown,NO   ,4,เขตที่ 4 (ขอนแก่น),บึงกาฬ,บึงโขงหลง,ดงบัง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0426-VNE1-110,VSPP-PEA NE1 ซ44/2552,ต.ดงบัง อ.บึงโขงหลง จ.หนองคาย,10894,22,เซกา,BKN,gis
1,Sep 2022,1974,1122085,PEA,หจก.ภาคินโซล่าพาวเวอร์,เซ็น PPA แล้ว ยังไม่ COD,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,45066,,Unknown,NO   ,4,เขตที่ 4 (ขอนแก่น),หนองคาย,เมืองหนองคาย,พระธาตุบังพวน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0429-VNE1-110,VSPP-PEA NE1 ซ20/2552,ต.พระธาตุบังพวน อ.เมือง จ.หนองคาย,10595,22,หนองคาย 1,NK,gis
1,Sep 2022,1976,1122087,PEA,หจก.ภูพานเทคโนโลยี,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40543,42362,Unknown,NO   ,4,เขตที่ 4 (ขอนแก่น),สกลนคร,วานรนิวาส,คูสะคาม,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0430-VNE1-110,VSPP-PEA NE1 ซ39/2552,ต.ภูสะคาม อ.วานรนิวาส จ.สกลนคร,11648,22,วานรนิวาส,BDG,gis
1,Sep 2022,198,1120704,PEA,บริษัท โซล่า เพาเวอร์ (อุดรธานี 1) จำกัด,COD แล้ว,7.46496,5.94,5.88,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41759,41730,กกพ 01-1(1)/56-330,NO   ,4,เขตที่ 4 (ขอนแก่น),อุดรธานี,บ้านผือ,หายโศก,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0340-VNE1-110,VSPP-PEA-329/2552,เลขที่ 368 หมู่ที่ 12 ตำบลหายโศก อำเภอบ้านผือ จังหวัดอุดรธานี รหัสไปรษณีย์ 41160,11203,22,บ้านผือ,UD1,vlook
1,Sep 2022,1985,1122096,PEA,หจก.สมภูมิโซล่าพาวเวอร์,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40543,42361,Unknown,NO   ,4,เขตที่ 4 (ขอนแก่น),หนองคาย,เมืองหนองคาย,หาดคำ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0434-VNE1-110,VSPP-PEA NE1 ซ41/2552,ต.หาดคำ อ.เมือง จ.หนองคาย,10594,22,หนองคาย 2,NK,gis
1,Sep 2022,1987,1122098,PEA,หจก.สยามพลังงานทดแทน,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41496,41918,Exempt,NO   ,4,เขตที่ 4 (ขอนแก่น),หนองคาย,เมืองหนองคาย,หาดคำ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0852-VNE1-110,VSPP-PEA-086/2555,ต.หาดคำ อ.เมืองหนองคาย จ.หนองคาย 43000,10590,22,หนองคาย 2,NK,vlook
1,Sep 2022,199,1120705,PEA,บริษัท เลิศอริยะทรัพย์,COD แล้ว,0.96,0.96,0.95,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,น้ำเสียจากโรงงาน,Power Generation,41090,41213,Exempt,NO   ,9,เขตที่ 9 (กาญจนบุรี),กาญจนบุรี,ท่ามะกา,ยางม่วง,ภาคกลาง,NO   ,PEA-0776-VC3-515,VSPP-PEA-C3 001/2553,45 หมู่ที่ 2 ต.ยกม่วง อ.ท่ามะกา จ.กาญจนบุรี,11009,22,ท่ามะกา,BP2,vlook
1,Sep 2022,1990,1122101,PEA,หจก.สยามพลังงานทดแทน,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40724,42731,Exempt,NO   ,4,เขตที่ 4 (ขอนแก่น),สกลนคร,บ้านม่วง,ม่วง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0436-VNE1-110,VSPP-PEA NE1 ซ48/2552,ต.ม่วง อ.บ้านม่วง จ.สกลนคร,10890,22,เซกา,BDG,gis
1,Sep 2022,1992,1122103,PEA,หจก.สยามพลังงานทดแทน,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41496,41918,Exempt,NO   ,4,เขตที่ 4 (ขอนแก่น),หนองคาย,เมืองหนองคาย,หนองกอมเกาะ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0850-VNE1-110,VSPP-PEA-085/2555,ต.หนองกอมเกาะ อ.เมืองหนองคาย จ.หนองคาย 43000,11254,22,หนองคาย 1,NK,vlook
1,Sep 2022,1995,1122106,PEA,หจก.สยามพลังงานทดแทน,COD แล้ว,1.2,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41496,41890,Exempt,NO   ,4,เขตที่ 4 (ขอนแก่น),อุดรธานี,กุมภวาปี,ห้วยเกิ้ง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0851-VNE1-110,VSPP-PEA-087/2555,ต.ห้วยเกิ้ง อ.กุมภวาปี จ.อุดรธานี 41110,11649,22,กุมภวาปี,UD1,vlook
1,Sep 2022,1997,1122108,PEA,หจก.สวนสอง,COD แล้ว,0.97,1,0.97,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ก๊าซชีวภาพ,Power Generation,42369,42800,กกพ 01-1(1)/59-646,NO   ,5,เขตที่ 5 (อุบลราชธานี),อำนาจเจริญ,ปทุมราชวงศา,คำโพน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0916-VNE2-515,VSPP-PEA-NE2 001/2553,เลขที่ 292 หมู่ที่ 7 ตำบลคำโพน อำเภอปทุมราชวงศา จังหวัดอำนาจเจริญ รหัสไปรษณีย์ 37110,10952,22,อำนาจเจริญ,UB3,vlook
1,Sep 2022,200,1120577,PEA,บริษัท วี แอนด์ พี พาวเวอร์แพลนท์,COD แล้ว,1.2,1.2,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ก๊าซชีวภาพ,Power Generation,,39806,Exempt,NO   ,9,เขตที่ 9 (กาญจนบุรี),กาญจนบุรี,ท่ามะกา,อุโลกสี่หมื่น,ภาคกลาง,NO   ,PEA-1353-VC3-515,VSPP-PEA-C3-005/2551,ต.อุโลกสี่หมื่น อ.ท่ามะกา จ.กาญจนบุรี,11362,22,พนมทวน,KB2,vlook
1,Sep 2022,2006,1122117,PEA,หจก.สุวรรณภพรุ่งเรืองทรัพย์,COD แล้ว,1,1.38,1,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,42429,42619,กกพ 01-1(1)/59-627,NO   ,1,เขตที่ 1 (เชียงใหม่),ลำปาง,เกาะคา,ท่าผา,ภาคเหนือ,NO   ,PEA-0443-VN1-110,VSPP-PEA N1 1/2552,เลขที่ 347 ตำบลท่าผา อำเภอเกาะคา จังหวัดลำปาง รหัสไปรษณีย์ 52130,12003,22,ลำปาง 1,LP1,gis
